,Brand,model,year,km_driven,fuel,seller_type,transmission,owner,selling_price
2394,Maruti,Ertiga VXI CNG,2014,56600,CNG,Dealer,Manual,First Owner,595000
2395,Maruti,Ertiga VXI,2014,20000,Petrol,Individual,Manual,First Owner,600000
2396,Honda,Mobilio V i DTEC,2014,44000,Diesel,Individual,Manual,First Owner,600000
2397,Honda,City i DTec SV,2014,27483,Diesel,Dealer,Manual,First Owner,600000
2398,Nissan,Terrano XL 85 PS,2014,27000,Diesel,Dealer,Manual,First Owner,600000
2399,Mahindra,Scorpio EX,2014,13270,Diesel,Individual,Manual,First Owner,600000
2400,Honda,City i DTEC VX,2014,50000,Diesel,Individual,Manual,First Owner,600000
2401,Honda,City i DTEC VX,2014,90000,Diesel,Individual,Manual,Second Owner,600000
2402,Hyundai,Verna 1.6 SX VTVT (O),2014,50000,Petrol,Individual,Manual,Second Owner,600000
2403,Mahindra,XUV500 W6 2WD,2014,151000,Diesel,Individual,Manual,Second Owner,600000
2404,Honda,City i DTec SV,2014,27483,Diesel,Dealer,Manual,First Owner,600000
2405,Mahindra,XUV500 W6 2WD,2014,80000,Diesel,Individual,Manual,Second Owner,600000
2406,Mahindra,Scorpio VLX 2WD AIRBAG BSIV,2014,238000,Diesel,Individual,Manual,First Owner,600000
2407,Mahindra,Scorpio VLX 2WD AIRBAG BSIV,2014,100000,Diesel,Individual,Manual,Second Owner,600000
2408,Hyundai,Verna 1.6 SX VTVT (O),2014,50000,Petrol,Individual,Manual,Second Owner,600000
2409,Honda,City i DTEC VX,2014,100000,Diesel,Individual,Manual,First Owner,600000
2410,Ford,Ecosport 1.5 DV5 MT Titanium,2014,87000,Diesel,Individual,Manual,Second Owner,600000
2411,Ford,Ecosport 1.5 DV5 MT Titanium,2014,30000,Diesel,Individual,Manual,First Owner,600000
2412,Mahindra,Thar CRDe AC,2014,100000,Diesel,Individual,Manual,Second Owner,600000
2413,Nissan,Terrano XL 85 PS,2014,27000,Diesel,Dealer,Manual,First Owner,600000
2414,Ford,Ecosport 1.5 DV5 MT Titanium Optional,2014,77000,Diesel,Dealer,Manual,First Owner,610000
2415,Honda,City i VTEC SV,2014,36000,Petrol,Individual,Manual,First Owner,620000
2416,Mahindra,Scorpio SLE BS IV,2014,80000,Diesel,Dealer,Manual,First Owner,620000
2417,Mahindra,XUV500 W6 2WD,2014,68000,Diesel,Dealer,Manual,First Owner,625000
2418,Maruti,Ertiga ZXI,2014,13250,Petrol,Dealer,Manual,First Owner,635000
2419,Nissan,Terrano XL,2014,76000,Petrol,Individual,Manual,Second Owner,650000
2420,Toyota,Innova 2.5 GX (Diesel) 7 Seater,2014,244000,Diesel,Individual,Manual,First Owner,650000
2421,Nissan,Evalia XV,2014,28245,Diesel,Dealer,Manual,First Owner,650000
2422,Nissan,Evalia XV,2014,28245,Diesel,Dealer,Manual,First Owner,650000
2423,Hyundai,Elantra CRDi SX,2014,30000,Diesel,Individual,Manual,Second Owner,650000
2424,Hyundai,Verna 1.6 SX,2014,70000,Diesel,Individual,Manual,Second Owner,650000
2425,Honda,City i-DTEC SV,2014,49654,Diesel,Dealer,Manual,First Owner,650000
2426,Mahindra,XUV500 W8 2WD,2014,218000,Diesel,Individual,Manual,Second Owner,650000
2427,Mahindra,XUV500 W8 2WD,2014,218000,Diesel,Individual,Manual,Second Owner,650000
2428,Maruti,Ertiga ZDI,2014,59110,Diesel,Dealer,Manual,First Owner,665000
2429,Honda,City i DTEC SV,2014,71318,Diesel,Dealer,Manual,First Owner,665000
2430,Toyota,Etios VD,2014,39895,Diesel,Dealer,Manual,First Owner,670000
2431,Honda,City i DTEC VX,2014,90000,Diesel,Dealer,Manual,First Owner,675000
2432,Hyundai,Verna 1.6 SX CRDi (O),2014,61000,Diesel,Dealer,Manual,First Owner,675000
2433,Honda,City i-VTEC SV,2014,17000,Petrol,Dealer,Manual,First Owner,690000
2434,Honda,City i DTEC S,2014,90000,Diesel,Individual,Manual,Second Owner,700000
2435,Mahindra,Scorpio S4 4WD,2014,70000,Diesel,Individual,Manual,Second Owner,700000
2436,Mahindra,Scorpio VLX 2WD BSIV,2014,130000,Diesel,Individual,Manual,Third Owner,700000
2437,Honda,City i DTEC VX,2014,130000,Diesel,Individual,Manual,First Owner,700000
2438,Maruti,Ciaz VXi,2014,15000,Petrol,Individual,Manual,First Owner,700000
2439,Toyota,Corolla Altis D-4D J,2014,234000,Diesel,Individual,Manual,First Owner,715000
2440,Mahindra,Scorpio 1.99 S10,2014,135000,Diesel,Individual,Manual,Second Owner,725000
2441,Honda,City i DTEC SV,2014,110000,Diesel,Individual,Manual,First Owner,725000
2442,Toyota,Innova 2.5 G (Diesel) 7 Seater,2014,90000,Diesel,Individual,Manual,Second Owner,725000
2443,Ford,Ecosport 1.5 DV5 MT Titanium,2014,101504,Diesel,Dealer,Manual,First Owner,750000
2444,Toyota,Innova 2.5 G (Diesel) 7 Seater,2014,145000,Diesel,Individual,Manual,Second Owner,750000
2445,Mahindra,XUV500 W8 2WD,2014,100000,Diesel,Individual,Manual,Second Owner,750000
2446,Mahindra,Scorpio VLX 2.2 mHawk Airbag BSIV,2014,58000,Diesel,Dealer,Manual,Second Owner,780000
2447,Mahindra,Scorpio VLX 2WD BSIV,2014,58000,Diesel,Dealer,Manual,Second Owner,782000
2448,Mahindra,XUV500 W8 4WD,2014,156000,Diesel,Individual,Manual,First Owner,800000
2449,Ford,Fiesta 1.5 TDCi Ambiente,2014,20000,Diesel,Individual,Manual,First Owner,800000
2450,Mahindra,Scorpio S10 7 Seater,2014,90000,Diesel,Individual,Manual,First Owner,800000
2451,Mahindra,Scorpio LX,2014,15000,Diesel,Individual,Manual,First Owner,800000
2452,Volkswagen,Jetta 2.0L TDI Comfortline,2014,52000,Diesel,Dealer,Manual,Second Owner,850000
2453,Volkswagen,Jetta 2.0L TDI Comfortline,2014,52000,Diesel,Dealer,Manual,Second Owner,850000
2454,Toyota,Innova 2.5 Z Diesel 7 Seater BS IV,2014,173000,Diesel,Individual,Manual,Third Owner,894999
2455,Toyota,Fortuner 4x4 MT,2014,110000,Diesel,Individual,Manual,First Owner,1000000
2456,Toyota,Innova 2.5 G (Diesel) 8 Seater,2014,101000,Diesel,Individual,Manual,Second Owner,1000000
2457,Hyundai,Santa Fe 4WD AT,2014,80000,Diesel,Individual,Automatic,First Owner,1000000
2458,Toyota,Innova 2.5 VX (Diesel) 8 Seater,2014,250000,Diesel,Individual,Manual,Second Owner,1030000
2459,Mahindra,Scorpio 1.99 S10,2014,50000,Diesel,Individual,Manual,First Owner,1050000
2460,Toyota,Innova 2.5 VX (Diesel) 8 Seater,2014,70000,Diesel,Individual,Manual,First Owner,1050000
2461,Toyota,Innova 2.5 Z Diesel 7 Seater BS IV,2014,90000,Diesel,Individual,Manual,Third Owner,1050000
2462,Toyota,Innova 2.5 Z Diesel 7 Seater BS IV,2014,97000,Diesel,Individual,Manual,Second Owner,1050000
2463,Toyota,Innova 2.5 VX (Diesel) 8 Seater,2014,70000,Diesel,Individual,Manual,First Owner,1050000
2464,Toyota,Innova 2.5 V Diesel 7-seater,2014,135000,Diesel,Dealer,Manual,First Owner,1150000
2465,Audi,Q3 2.0 TDI Quattro Premium Plus,2014,110000,Diesel,Individual,Automatic,Second Owner,1150000
2466,Skoda,Octavia Elegance 2.0 TDI AT,2014,135000,Diesel,Individual,Automatic,Third Owner,1200000
2467,Skoda,Octavia Elegance 2.0 TDI AT,2014,135000,Diesel,Individual,Automatic,Third Owner,1200000
2468,Skoda,Octavia Elegance 2.0 TDI AT,2014,135000,Diesel,Individual,Automatic,Third Owner,1200000
2469,Toyota,Innova 2.5 VX (Diesel) 8 Seater,2014,200000,Diesel,Individual,Manual,Second Owner,1200000
2470,Audi,A6 2.0 TDI Premium Plus,2014,34000,Diesel,Dealer,Automatic,Second Owner,1470000
2471,Audi,A6 2.0 TDI Premium Plus,2014,34000,Diesel,Dealer,Automatic,Second Owner,1470000
2472,BMW,X1 sDrive20d M Sport,2014,48000,Diesel,Dealer,Automatic,First Owner,1485000
2473,Audi,A4 New  2.0 TDI Multitronic,2014,42215,Diesel,Dealer,Automatic,First Owner,1549000
2474,Audi,A6 2.0 TDI  Design Edition,2014,102354,Diesel,Dealer,Automatic,First Owner,1750000
2475,Audi,A6 2.0 TDI  Design Edition,2014,102354,Diesel,Dealer,Automatic,First Owner,1750000
2476,Toyota,Fortuner 4x2 Manual,2014,50000,Diesel,Individual,Manual,First Owner,1800000
2477,Toyota,Fortuner 4x2 AT,2014,99000,Diesel,Individual,Automatic,First Owner,1800000
2478,Audi,Q5 2.0 TFSI Quattro Premium Plus,2014,62237,Petrol,Dealer,Automatic,First Owner,1850000
2479,Audi,Q5 2.0 TFSI Quattro Premium Plus,2014,62237,Petrol,Dealer,Automatic,First Owner,1850000
2480,Jaguar,XF 2.2 Litre Luxury,2014,28000,Diesel,Dealer,Automatic,First Owner,1964999
2481,Volvo,XC60 D5 Inscription,2014,130000,Diesel,Individual,Automatic,First Owner,2000000
2482,Mercedes-Benz,New C-Class C 220 CDI Grand Edition,2014,46000,Diesel,Individual,Automatic,First Owner,2490000
2483,Mercedes-Benz,M-Class ML 350 CDI,2014,79500,Diesel,Individual,Automatic,Second Owner,2500000
2484,BMW,7 Series Signature 730Ld,2014,47000,Diesel,Individual,Automatic,First Owner,4000000
2485,Mercedes-Benz,GL-Class 350 CDI Blue Efficiency,2014,100000,Diesel,Individual,Automatic,Second Owner,4400000
2486,Mercedes-Benz,GL-Class 350 CDI Blue Efficiency,2014,100000,Diesel,Individual,Automatic,Second Owner,4400000
2487,Tata,Nano Twist XT,2015,57000,Petrol,Individual,Manual,First Owner,73000
2488,Tata,Nano Twist XT,2015,19000,Petrol,Individual,Manual,First Owner,82000
2489,Tata,Nano Twist XE,2015,23800,Petrol,Individual,Manual,Second Owner,100000
2490,Tata,Nano CX SE,2015,45000,Petrol,Dealer,Manual,First Owner,110000
2491,Maruti,Alto 800 LXI,2015,35000,Petrol,Individual,Manual,First Owner,114999
2492,Maruti,Omni MPI STD BSIV,2015,70000,Petrol,Individual,Manual,First Owner,130000
2493,Maruti,Omni MPI STD BSIV,2015,70000,Petrol,Individual,Manual,First Owner,130000
2494,Maruti,Alto K10 LXI,2015,120000,Petrol,Individual,Manual,Fourth & Above Owner,138000
2495,Mahindra,Scorpio 1.99 S10,2015,55000,Diesel,Individual,Manual,Second Owner,150000
2496,Maruti,Alto K10 VXI,2015,60000,Petrol,Individual,Manual,First Owner,155000
2497,Maruti,Alto 800 Base,2015,40000,Petrol,Individual,Manual,First Owner,155000
2498,Hyundai,EON 1.0 Kappa Magna Plus,2015,70000,Petrol,Individual,Manual,First Owner,160000
2499,Hyundai,EON 1.0 Kappa Magna Plus,2015,70000,Petrol,Individual,Manual,First Owner,160000
2500,Hyundai,EON 1.0 Kappa Magna Plus,2015,80000,Petrol,Individual,Manual,Second Owner,170000
2501,Maruti,Alto 800 VXI,2015,70000,Petrol,Individual,Manual,First Owner,190000
2502,Maruti,Wagon R VXI Optional,2015,120000,Petrol,Individual,Manual,First Owner,190000
2503,Tata,Nano XM,2015,60000,Petrol,Individual,Manual,Second Owner,190000
2504,Hyundai,EON Era Plus,2015,70000,Petrol,Individual,Manual,First Owner,200000
2505,Chevrolet,Beat PS,2015,50000,Petrol,Individual,Manual,First Owner,200000
2506,Hyundai,EON Era Plus,2015,70000,Petrol,Individual,Manual,First Owner,200000
2507,Datsun,GO T Option BSIV,2015,25000,Petrol,Individual,Manual,First Owner,210000
2508,Mahindra,Ingenio CRDe,2015,210000,Diesel,Individual,Manual,First Owner,210000
2509,Maruti,Swift 1.2 DLX,2015,45000,Petrol,Individual,Manual,First Owner,217000
2510,Maruti,Swift 1.2 DLX,2015,40000,Petrol,Individual,Manual,First Owner,220000
2511,Maruti,Celerio VXI,2015,45000,Petrol,Individual,Manual,First Owner,220000
2512,Tata,Indigo CS LX (TDI) BS-III,2015,68745,Diesel,Dealer,Manual,First Owner,225000
2513,Datsun,GO T Petrol,2015,92198,Petrol,Dealer,Manual,Second Owner,225000
2514,Tata,Indigo CS LX (TDI) BS-III,2015,68745,Diesel,Dealer,Manual,First Owner,225000
2515,Hyundai,EON Era Plus,2015,80000,Petrol,Individual,Manual,First Owner,225000
2516,Mahindra,Verito 1.5 D2 BSIV,2015,70000,Diesel,Individual,Manual,Second Owner,227000
2517,Hyundai,i10 Sportz 1.1L,2015,40000,Petrol,Individual,Manual,First Owner,229999
2518,Ford,Figo 1.2P Ambiente MT,2015,45000,Petrol,Individual,Manual,First Owner,229999
2519,Maruti,Wagon R VXI BS IV with ABS,2015,100000,Petrol,Individual,Manual,Third Owner,229999
2520,Hyundai,i10 Sportz 1.1L,2015,40000,Petrol,Individual,Manual,First Owner,229999
2521,Hyundai,EON D Lite Plus,2015,40903,Petrol,Dealer,Manual,First Owner,235000
2522,Maruti,Omni 8 Seater BSII,2015,70000,Petrol,Dealer,Manual,First Owner,238000
2523,Maruti,Alto 800 LXI,2015,50000,Petrol,Individual,Manual,Second Owner,240000
2524,Maruti,Alto 800 LXI,2015,50000,Petrol,Individual,Manual,Second Owner,240000
2525,Chevrolet,Beat LT Option,2015,60000,Petrol,Individual,Manual,First Owner,240000
2526,Hyundai,EON LPG Magna Plus,2015,110000,LPG,Individual,Manual,First Owner,240000
2527,Hyundai,EON Magna Plus,2015,32000,Petrol,Dealer,Manual,First Owner,245000
2528,Chevrolet,Beat LT,2015,43000,Petrol,Dealer,Manual,First Owner,245000
2529,Hyundai,EON Magna Plus,2015,32000,Petrol,Dealer,Manual,First Owner,245000
2530,Datsun,GO A,2015,40000,Petrol,Individual,Manual,Second Owner,250000
2531,Hyundai,EON Magna Plus,2015,30000,Petrol,Individual,Manual,First Owner,250000
2532,Hyundai,EON D Lite Plus,2015,30000,Petrol,Individual,Manual,First Owner,250000
2533,Tata,Zest Revotron 1.2T XMS,2015,120000,Petrol,Individual,Manual,Second Owner,250000
2534,Maruti,Wagon R VXI BS IV,2015,25000,Petrol,Individual,Manual,First Owner,250000
2535,Renault,KWID RXT,2015,50000,Petrol,Individual,Manual,First Owner,250000
2536,Hyundai,EON Era Plus,2015,25000,Petrol,Individual,Manual,First Owner,250000
2537,Maruti,Alto 800 LXI,2015,35000,Petrol,Dealer,Manual,First Owner,250999
2538,Chevrolet,Sail 1.2 Base,2015,35000,Petrol,Individual,Manual,First Owner,260000
2539,Chevrolet,Sail 1.2 Base,2015,35000,Petrol,Individual,Manual,First Owner,260000
2540,Maruti,Wagon R VXI Optional,2015,40000,Petrol,Individual,Manual,First Owner,260000
2541,Chevrolet,Sail 1.2 Base,2015,35000,Petrol,Individual,Manual,First Owner,260000
2542,Maruti,Alto K10 VXI,2015,60000,Petrol,Individual,Manual,First Owner,265000
2543,Maruti,Alto 800 LXI,2015,32933,Petrol,Dealer,Manual,First Owner,265000
2544,Maruti,Swift 1.3 DLX,2015,40000,Diesel,Individual,Manual,Second Owner,270000
2545,Renault,KWID RXT,2015,20969,Petrol,Dealer,Manual,First Owner,270000
2546,Maruti,Alto K10 VXI,2015,59258,Petrol,Dealer,Manual,First Owner,270000
2547,Maruti,Alto K10 VXI Airbag,2015,30000,Petrol,Individual,Manual,First Owner,275000
2548,Renault,KWID RXT,2015,14365,Petrol,Dealer,Manual,First Owner,275000
2549,Maruti,Wagon R VXI Optional,2015,60000,Petrol,Individual,Manual,Second Owner,275000
2550,Renault,KWID RXT,2015,14365,Petrol,Dealer,Manual,First Owner,275000
2551,Maruti,Alto 800 LXI,2015,15000,Petrol,Individual,Manual,Second Owner,280000
2552,Chevrolet,Sail Hatchback 1.2 LS,2015,22255,Petrol,Individual,Manual,First Owner,280000
2553,Maruti,Alto VXi,2015,26134,Petrol,Dealer,Manual,First Owner,280000
2554,Maruti,Alto 800 LXI,2015,15000,Petrol,Individual,Manual,Second Owner,280000
2555,Mahindra,Verito Vibe 1.5 dCi D6,2015,40000,Diesel,Individual,Manual,First Owner,280000
2556,Maruti,Alto K10 VXI AGS,2015,4432,Petrol,Dealer,Automatic,Second Owner,281000
2557,Chevrolet,Sail Hatchback 1.3 TCDi,2015,40000,Diesel,Individual,Manual,First Owner,281000
2558,Maruti,Alto 800 LXI,2015,46000,Petrol,Individual,Manual,Second Owner,285000
2559,Honda,Amaze EX i-Dtech,2015,40000,Diesel,Individual,Manual,Third Owner,290000
2560,Hyundai,EON Era Plus,2015,21000,Petrol,Dealer,Manual,Second Owner,295000
2561,Hyundai,EON Era Plus,2015,21000,Petrol,Dealer,Manual,Second Owner,295000
2562,Datsun,GO Plus T Option BSIV,2015,21000,Petrol,Individual,Manual,First Owner,295000
2563,Mahindra,Bolero Power Plus Plus AC BSIV PS,2015,90000,Diesel,Individual,Manual,Third Owner,295000
2564,Chevrolet,Enjoy 1.3 TCDi LS 8,2015,175000,Diesel,Individual,Manual,First Owner,300000
2565,Tata,Zest Quadrajet 1.3 75PS XE,2015,140000,Diesel,Dealer,Manual,First Owner,300000
2566,Ford,Figo Petrol Titanium,2015,50000,Petrol,Individual,Manual,Second Owner,300000
2567,Mahindra,Verito 1.5 D4 BSIV,2015,90000,Diesel,Individual,Manual,First Owner,300000
2568,Honda,Amaze S i-Dtech,2015,66755,Diesel,Dealer,Manual,First Owner,300000
2569,Hyundai,EON Magna Optional,2015,22000,Petrol,Individual,Manual,First Owner,300000
2570,Hyundai,EON Magna Optional,2015,20500,Petrol,Individual,Manual,First Owner,300000
2571,Tata,Zest Revotron 1.2T XE,2015,60000,Petrol,Individual,Manual,Second Owner,300000
2572,Hyundai,Grand i10 CRDi Magna,2015,60000,Diesel,Individual,Manual,Second Owner,300000
2573,Honda,Amaze E i-Dtech,2015,104000,Diesel,Individual,Manual,Second Owner,300000
2574,Honda,Brio S MT,2015,50000,Petrol,Individual,Manual,First Owner,300000
2575,Hyundai,Grand i10 Sportz,2015,90000,Petrol,Individual,Manual,First Owner,300000
2576,Maruti,Celerio VXI,2015,35000,Petrol,Individual,Manual,First Owner,300000
2577,Maruti,Celerio VXI,2015,60000,Petrol,Individual,Manual,Third Owner,300000
2578,Ford,Figo Petrol Titanium,2015,50000,Petrol,Individual,Manual,Second Owner,300000
2579,Hyundai,Grand i10 CRDi Asta,2015,70000,Diesel,Individual,Manual,First Owner,300000
2580,Hyundai,i10 Magna 1.1 iTech SE,2015,48000,Petrol,Dealer,Manual,First Owner,300000
2581,Tata,Indigo CS LS (TDI) BS-III,2015,110000,Diesel,Individual,Manual,Second Owner,300000
2582,Maruti,Swift Dzire ZDI,2015,60000,Diesel,Individual,Manual,First Owner,302000
2583,Datsun,GO T Petrol,2015,32686,Petrol,Dealer,Manual,First Owner,310000
2584,Hyundai,i10 Sportz 1.1L,2015,35925,Petrol,Dealer,Manual,First Owner,310000
2585,Maruti,Alto 800 LXI,2015,30000,Petrol,Individual,Manual,Second Owner,310000
2586,Datsun,GO T Petrol,2015,32686,Petrol,Dealer,Manual,First Owner,310000
2587,Datsun,GO Plus A,2015,45000,Petrol,Individual,Manual,Second Owner,315000
2588,Datsun,GO Plus A,2015,45000,Petrol,Individual,Manual,Second Owner,315000
2589,Toyota,Etios Cross 1.2L G,2015,60000,Petrol,Individual,Manual,First Owner,320000
2590,Mahindra,Bolero Power Plus Plus AC BSIV PS,2015,50000,Diesel,Individual,Manual,Third Owner,320000
2591,Toyota,Etios Cross 1.2L G,2015,60000,Petrol,Individual,Manual,First Owner,320000
2592,Maruti,Swift Dzire VDI,2015,60000,Diesel,Individual,Manual,First Owner,320000
2593,Maruti,Swift VDI BSIV,2015,74820,Diesel,Individual,Manual,First Owner,320000
2594,Maruti,Alto K10 VXI,2015,60000,Petrol,Individual,Manual,Second Owner,320000
2595,Hyundai,Grand i10 Magna,2015,70000,Petrol,Individual,Manual,Second Owner,320000
2596,Maruti,Wagon R VXI BS IV,2015,40000,Petrol,Individual,Manual,First Owner,320000
2597,Maruti,Ritz VXi,2015,40000,Petrol,Individual,Manual,First Owner,320000
2598,Hyundai,Grand i10 CRDi Sportz,2015,100000,Diesel,Individual,Manual,First Owner,325000
2599,Hyundai,Grand i10 Magna,2015,25000,Petrol,Individual,Manual,Third Owner,325000
2600,Maruti,SX4 S Cross DDiS 320 Delta,2015,80000,Diesel,Individual,Manual,First Owner,325000
2601,Fiat,Avventura MULTIJET Emotion,2015,53000,Diesel,Individual,Manual,Second Owner,350000
2602,Hyundai,Xcent 1.1 CRDi Base,2015,70000,Diesel,Individual,Manual,Second Owner,350000
2603,Honda,Brio S MT,2015,34823,Petrol,Dealer,Manual,Second Owner,350000
2604,Fiat,Linea Classic 1.3 Multijet,2015,130000,Diesel,Individual,Manual,First Owner,350000
2605,Hyundai,Grand i10 Sportz,2015,90000,Petrol,Individual,Manual,Second Owner,350000
2606,Hyundai,Grand i10 1.2 CRDi Magna,2015,61658,Diesel,Dealer,Manual,First Owner,350000
2607,Toyota,Etios Cross 1.4L GD,2015,80000,Diesel,Individual,Manual,Second Owner,350000
2608,Tata,Zest Quadrajet 1.3 75PS XE,2015,100000,Diesel,Individual,Manual,Second Owner,350000
2609,Fiat,Avventura MULTIJET Emotion,2015,53000,Diesel,Individual,Manual,Second Owner,350000
2610,Maruti,Swift VDI BSIV,2015,60000,Diesel,Individual,Manual,Second Owner,350000
2611,Maruti,Celerio ZDi,2015,120000,Diesel,Individual,Manual,First Owner,350000
2612,Maruti,Swift VDI Optional,2015,90000,Diesel,Individual,Manual,First Owner,350000
2613,Tata,Indica Vista TDI LX,2015,50000,Diesel,Individual,Manual,Second Owner,350000
2614,Mahindra,Verito 1.5 D4 BSIV,2015,120000,Diesel,Individual,Manual,Third Owner,350000
2615,Honda,Amaze E i-Vtech,2015,80000,Petrol,Individual,Manual,Second Owner,360000
2616,Maruti,Wagon R VXI BS IV,2015,23600,Petrol,Dealer,Manual,First Owner,365000
2617,Renault,Scala Diesel RxL,2015,60000,Diesel,Dealer,Manual,First Owner,370000
2618,Maruti,Wagon R VXI BS IV,2015,50000,Petrol,Individual,Manual,Second Owner,370000
2619,Renault,Scala Diesel RxL,2015,60000,Diesel,Dealer,Manual,First Owner,370000
2620,Honda,Brio S MT,2015,20000,Petrol,Dealer,Manual,First Owner,371000
2621,Hyundai,Xcent 1.2 Kappa S,2015,70000,Petrol,Individual,Manual,First Owner,375000
2622,Hyundai,Xcent 1.1 CRDi Base,2015,72000,Diesel,Individual,Manual,First Owner,375000
2623,Maruti,Swift Dzire LXI,2015,70000,Petrol,Individual,Manual,First Owner,375000
2624,Hyundai,Xcent 1.2 Kappa S,2015,55000,Petrol,Individual,Manual,First Owner,375000
2625,Tata,Bolt Revotron XM,2015,30000,Petrol,Individual,Manual,First Owner,375000
2626,Tata,Zest Revotron 1.2 XT,2015,17152,Petrol,Individual,Manual,First Owner,380000
2627,Datsun,GO Plus T BSIV,2015,25000,Petrol,Individual,Manual,First Owner,380000
2628,Mahindra,Verito 1.5 D4 BSIV,2015,64541,Diesel,Dealer,Manual,First Owner,380000
2629,Hyundai,Grand i10 Magna,2015,90000,Petrol,Individual,Manual,First Owner,390000
2630,Renault,Pulse RxL,2015,61585,Diesel,Trustmark Dealer,Manual,First Owner,390000
2631,Renault,Pulse RxL,2015,61585,Diesel,Trustmark Dealer,Manual,First Owner,390000
2632,Hyundai,Grand i10 CRDi Sportz,2015,80000,Diesel,Individual,Manual,Second Owner,390000
2633,Maruti,Wagon R VXI BS IV,2015,32260,Petrol,Dealer,Manual,First Owner,390000
2634,Maruti,Celerio VDi,2015,70000,Diesel,Individual,Manual,Second Owner,390000
